id,input_file,source_file,answer_type,selected_metric,metric_family,gold_field,predicted_field,gold_value,predicted_value,absolute_error,relative_error,strict_tolerance,relaxed_tolerance,within_strict_tolerance,within_relaxed_tolerance,exact_match,contains_gold_text,rowset_f1,prompt_tokens,completion_tokens,total_tokens,question,rag_answer
raster_only:elevation_compare+two_pois:2,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Sonoratown, Los Angeles, CA","The retrieved DEM GeoTIFF records do not provide enough evidence to determine the elevation of either Sonoratown, Los Angeles, CA or The Carlile Room, Seattle, WA.",,,,,,,False,True,,,,3917,"Which of Sonoratown, Los Angeles, CA and The Carlile Room, Seattle, WA stands at the higher elevation?","The retrieved DEM GeoTIFF records do not provide enough evidence to determine the elevation of either Sonoratown, Los Angeles, CA or The Carlile Room, Seattle, WA."
raster_only:elevation_compare+two_pois:3,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Grace Christian University, Wyoming, MI",The elevation for Grace Christian University is not available.,,,,,,,False,False,,,,3008,"Which is at a higher elevation, Oven and Shaker, Portland, OR Grace Christian University, Wyoming, MI?",The elevation for Grace Christian University is not available.
raster_only:elevation_compare+two_pois:4,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Canyonlands National Park, UT",The retrieved records do not provide enough evidence to determine the elevation of either location.,,,,,,,False,False,,,,6661,"Which is at a higher elevation, Canyonlands National Park, UT or Chinese American Historical Museum, San Jose, CA?",The retrieved records do not provide enough evidence to determine the elevation of either location.
raster_only:elevation_compare+two_pois:5,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Wilmington & Western Railroad, Wilmington, DE",The retrieved DEM GeoTIFF record does not provide elevation data for either location.,,,,,,,False,False,,,,2917,"Which of Wilmington & Western Railroad, Wilmington, DE and Radcliffe Institute for Advanced Studies, MA stands at the higher elevation?",The retrieved DEM GeoTIFF record does not provide elevation data for either location.
raster_only:elevation_compare+two_pois:6,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Chicago Portage National Historic Site, Lyons, IL","The provided raster data does not cover the location of Good Samaritan Hospital. Therefore, a comparison of elevations cannot be made.",,,,,,,False,False,,,,3815,"Of Good Samaritan Hospital, Vincennes, IN and Chicago Portage National Historic Site, Lyons, IL, which sits at a greater elevation?","The provided raster data does not cover the location of Good Samaritan Hospital. Therefore, a comparison of elevations cannot be made."
raster_only:elevation_compare+two_pois:7,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Turner Carroll Gallery, Santa Fe, NM",The retrieved records do not provide enough evidence to determine the elevation of either gallery.,,,,,,,False,False,,,,6116,"Which of Turner Carroll Gallery, Santa Fe, NM and David Zwirner, New York, NY stands at the higher elevation?",The retrieved records do not provide enough evidence to determine the elevation of either gallery.
raster_only:elevation_compare+two_pois:8,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"The University of Tennessee Health Science Center, Memphis, TN",The retrieved DEM records do not provide elevation data for either location.,,,,,,,False,False,,,,6292,"Between Rockland Psychiatric Center, Orangeburg, NY and The University of Tennessee Health Science Center, Memphis, TN, which one is more elevated?",The retrieved DEM records do not provide elevation data for either location.
raster_only:elevation_compare+two_pois:9,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"AAAS / Science, Washington, DC","The provided raster records do not cover the locations of AAAS / Science, Washington, DC or Centinela Adobe, Los Angeles, CA, so their elevations cannot be determined.",,,,,,,False,True,,,,6977,"Of the two, AAAS / Science, Washington, DC and Centinela Adobe, Los Angeles, CA, which lies at a greater elevation?","The provided raster records do not cover the locations of AAAS / Science, Washington, DC or Centinela Adobe, Los Angeles, CA, so their elevations cannot be determined."
raster_only:elevation_compare+two_pois:10,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"North Carolina Arboretum, Asheville, NC",The provided records do not contain elevation data for either location.,,,,,,,False,False,,,,6288,"Which of North Carolina Arboretum, Asheville, NC and East End Park, Frostburg, MD stands at the higher elevation?",The provided records do not contain elevation data for either location.
raster_only:elevation_compare+two_pois:11,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Ojito Wilderness Study Area, San Luis, NM",The retrieved records do not provide enough information to determine the elevation of either location.,,,,,,,False,False,,,,4767,"Which has a higher elevation, Tusculum University Historical District, Greeneville, TN or Ojito Wilderness Study Area, San Luis, NM?",The retrieved records do not provide enough information to determine the elevation of either location.
raster_only:elevation_compare+two_pois:12,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Sanders Park, Mount Pleasant, WI","The provided records do not contain elevation data for Pittsford Green Historic District, VT or Sanders Park, Mount Pleasant, WI. Therefore, it is not possible to determine which is at a higher elevation.",,,,,,,False,True,,,,6255,"Which is at a higher elevation, Pittsford Green Historic District, VT or Sanders Park, Mount Pleasant, WI?","The provided records do not contain elevation data for Pittsford Green Historic District, VT or Sanders Park, Mount Pleasant, WI. Therefore, it is not possible to determine which is at a higher elevation."
raster_only:elevation_compare+two_pois:13,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Franklin Pierce University, Rindge, NH",The retrieved records do not provide enough evidence to determine the specific elevation for either location.,,,,,,,False,False,,,,3835,"Which is at a higher elevation, Sequoia Hospital, Redwood City, CA or Franklin Pierce University, Rindge, NH?",The retrieved records do not provide enough evidence to determine the specific elevation for either location.
raster_only:elevation_compare+two_pois:14,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Fort Steuben, Steubenville, OH",The retrieved records do not provide enough evidence to determine which location is more elevated.,,,,,,,False,False,,,,2945,"Between Sequoia Hospital, Redwood City, CA and Fort Steuben, Steubenville, OH, which one is more elevated?",The retrieved records do not provide enough evidence to determine which location is more elevated.
raster_only:elevation_compare+two_pois:15,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"CUNY Graduate School of Journalism, New York, NY",The exact elevation for the specific points cannot be determined from the provided metadata.,,,,,,,False,False,,,,4797,"Which of Florida Botanical Garden, Largo, FL and CUNY Graduate School of Journalism, New York, NY stands at the higher elevation?",The exact elevation for the specific points cannot be determined from the provided metadata.
raster_only:elevation_compare+two_pois:16,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Ojito Wilderness Study Area, San Luis, NM",The retrieved records do not provide enough evidence to determine the elevation for either location.,,,,,,,False,False,,,,5468,"Which has a higher elevation, Fantastic Caverns, Springfield, MO or Ojito Wilderness Study Area, San Luis, NM?",The retrieved records do not provide enough evidence to determine the elevation for either location.
raster_only:elevation_compare+two_pois:17,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Sonoratown, Los Angeles, CA","The retrieved records do not provide elevation data for Tewksbury Hospital, Tewksbury, MA or Sonoratown, Los Angeles, CA.",,,,,,,False,True,,,,6320,"Which is at a higher elevation, Tewksbury Hospital, Tewksbury, MA or Sonoratown, Los Angeles, CA?","The retrieved records do not provide elevation data for Tewksbury Hospital, Tewksbury, MA or Sonoratown, Los Angeles, CA."
raster_only:elevation_compare+two_pois:18,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Ayres Natural Bridge State Park, Douglas, WY",The retrieved records do not provide enough evidence to determine the elevation of either park.,,,,,,,False,False,,,,6409,"Which has a higher elevation, Ayres Natural Bridge State Park, Douglas, WY or Fort DuPont State Park, Delaware City, DE?",The retrieved records do not provide enough evidence to determine the elevation of either park.
raster_only:elevation_compare+two_pois:19,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_compare+two_pois.jsonl,name,primary_text_exact,primary_text,higher_poi,higher_poi,"Shenandoah Caverns, VA",The retrieved records do not provide enough evidence to determine which location sits at a greater elevation.,,,,,,,False,False,,,,3653,"Of The University of Tennessee Health Science Center, Memphis, TN and Shenandoah Caverns, VA, which sits at a greater elevation?",The retrieved records do not provide enough evidence to determine which location sits at a greater elevation.
raster_only:elevation_diff+two_pois:0,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_diff+two_pois.jsonl,elevation difference,primary_numeric_tolerance,rowset,,,,,,,,,,,,,0.0,,,2356,"What is the elevation difference between Eleven Madison Park, New York, NY and 303 Gallery, New York, NY?","I cannot determine the elevation difference between the two locations as the provided records do not contain specific elevation values for those points. The raster metadata only provides the minimum and maximum elevation for the entire file, not for individual points."
raster_only:elevation_diff+two_pois:1,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_diff+two_pois.jsonl,elevation difference,primary_numeric_tolerance,rowset,,,,,,,,,,,,,0.0,,,3742,"By how many meters do the elevations of Tree That Owns Itself, Athens, GA and Michael Altman Fine Art, New York, NY differ?",The retrieved records do not provide enough evidence to determine the elevations of the specified locations.
raster_only:elevation_diff+two_pois:2,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_diff+two_pois.jsonl,elevation difference,primary_numeric_tolerance,rowset,,,,,,,,,,,,,0.0,,,3144,"What is the elevation difference between Tina Kim Gallery, New York, NY and The Henry Norman Hotel, Brooklyn, NY?",The retrieved raster data does not provide specific elevation values for the requested locations.
raster_only:elevation_diff+two_pois:3,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_diff+two_pois.jsonl,elevation difference,primary_numeric_tolerance,rowset,,,,,,,,,,,,,0.0,,,6615,"What is the elevation difference between White Stadium, Jamaica Plain, MA and University Guest House & Conference Center, Salt Lake City, UT?",The retrieved DEM GeoTIFF records do not provide elevation data for either location.
raster_only:elevation_diff+two_pois:4,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_diff+two_pois.jsonl,elevation difference,primary_numeric_tolerance,rowset,,,,,,,,,,,,,0.0,,,6286,"What is the absolute elevation difference between Salus University, Elkins Park, PA and Giant Glacial Boulder Historical Marker, Lincoln, NE?","The retrieved DEM GeoTIFF records do not provide elevation data for either Salus University, Elkins Park, PA or Giant Glacial Boulder Historical Marker, Lincoln, NE. Therefore, the absolute elevation difference cannot be determined."
raster_only:elevation_diff+two_pois:5,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_diff+two_pois.jsonl,elevation difference,primary_numeric_tolerance,rowset,,,,,,,,,,,,,0.0,,,6570,"What is the elevation difference between Courthouse Square Park, OR and Silas Condict County Park, Kinnelon, NJ?","The retrieved records do not provide enough information to determine the elevation for Courthouse Square Park, OR or Silas Condict County Park, Kinnelon, NJ. Therefore, the elevation difference cannot be calculated."
raster_only:elevation_diff+two_pois:6,/baselines/cache/gemini_rag_raster/raster_only/raster_rag.jsonl,elevation_diff+two_pois.jsonl,elevation difference,primary_numeric_tolerance,rowset,,,,,,,,,,,,,0.0,,,6160,"What is the magnitude of the elevation gap between Advocate Children's Hospital, Oak Lawn, IL and Harrison Park and Golf Course, Danville, IL?",The retrieved raster records do not provide elevation data for the specified locations.
